price,product_name,rating,no_of_rating_givers,no_of_review_givers,image_link,product_page_link
154990,"acer Predator Helios 300 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) PH315-55 Gaming Laptop  (15.6 Inch, Abyssal Black, 2.6 Kg)",5.0,4,0,https://rukminim1.flixcart.com/image/416/416/l4ei1e80/computer/0/t/0/-original-imagfbayfqxfz5hm.jpeg?q=70,https://www.flipkart.com/acer-predator-helios-300-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-ph315-55-gaming-laptop/p/itm7442db1818b8c?pid=COMGENKVSBGRFT3Z&lid=LSTCOMGENKVSBGRFT3ZQBRVOL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_905&otracker=search&otracker1=search&fm=organic&iid=64b5da55-950d-4342-a6ae-fb4c0eb4ea86.COMGENKVSBGRFT3Z.SEARCH&ppt=None&ppn=None&ssid=bxg93r73bk0000001662727169759&qH=312f91285e048e09
63990,"DELL Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D560774WIN9S 2 in 1 Laptop  (14 inch, Platinum Silver, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l5iid8w0/computer/l/b/n/inspiron-7420-2-in-1-laptop-dell-original-imagg6d9yurcdzg3.jpeg?q=70,https://www.flipkart.com/dell-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-d560774win9s-2-1-laptop/p/itm311c30d1b1ac4?pid=COMGFK4TZGWCWPKE&lid=LSTCOMGFK4TZGWCWPKEAG7B6S&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_906&otracker=search&otracker1=search&fm=organic&iid=64b5da55-950d-4342-a6ae-fb4c0eb4ea86.COMGFK4TZGWCWPKE.SEARCH&ppt=None&ppn=None&ssid=bxg93r73bk0000001662727169759&qH=312f91285e048e09
214760,"Lenovo Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) ThinkPad X1 Carbon Thin and Light Laptop  (14 inch, Black, 1.09 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kynb6vk0/computer/a/l/e/thinkpad-x1-carbon-thin-and-light-laptop-lenovo-original-imagau8thr96hukh.jpeg?q=70,https://www.flipkart.com/lenovo-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-pro-thinkpad-x1-carbon-thin-light-laptop/p/itm3ec77a5aa6dca?pid=COMFVW9TT73PM9QH&lid=LSTCOMFVW9TT73PM9QHOKKKH5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_907&otracker=search&otracker1=search&fm=organic&iid=64b5da55-950d-4342-a6ae-fb4c0eb4ea86.COMFVW9TT73PM9QH.SEARCH&ppt=None&ppn=None&ssid=bxg93r73bk0000001662727169759&qH=312f91285e048e09
50990,"HP Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) 250 G8 Business Laptop  (15.6 inch, Grey)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kwtkxow0/computer/j/d/r/hp-business-laptop-laptop-hp-original-imag9ff5gayydubg.jpeg?q=70,https://www.flipkart.com/hp-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-250-g8-business-laptop/p/itm6f456f4ce4a1c?pid=COMGGRCSGYYPRTGN&lid=LSTCOMGGRCSGYYPRTGNUIO0RY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_908&otracker=search&otracker1=search&fm=organic&iid=64b5da55-950d-4342-a6ae-fb4c0eb4ea86.COMGGRCSGYYPRTGN.SEARCH&ppt=None&ppn=None&ssid=bxg93r73bk0000001662727169759&qH=312f91285e048e09
116640,"acer Core i7 6th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 980M) G9-591 Gaming Laptop  (15.6 inch, Black, 3.4 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/computer/k/q/r/acer-predator-notebook-original-imaejmg5gzkf8sth.jpeg?q=70,https://www.flipkart.com/acer-core-i7-6th-gen-16-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-980m-g9-591-gaming-laptop/p/itmf3s32mthcetfv?pid=COMEHWC6G72PG5VT&lid=LSTCOMEHWC6G72PG5VTY8KLJF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_909&otracker=search&otracker1=search&fm=organic&iid=64b5da55-950d-4342-a6ae-fb4c0eb4ea86.COMEHWC6G72PG5VT.SEARCH&ppt=None&ppn=None&ssid=bxg93r73bk0000001662727169759&qH=312f91285e048e09
191990,"ASUS ROG Flow X16 Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060) GV601RM-M6054WS 2 in 1 Gaming Laptop  (16 Inch, Eclipse Gray, 2.00 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l59xq4w0/computer/w/e/b/gv601re-m6012ws-gaming-laptop-asus-original-imagfzchctgpefz6.jpeg?q=70,https://www.flipkart.com/asus-rog-flow-x16-ryzen-7-octa-core-6800hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-gv601rm-m6054ws-2-1-gaming-laptop/p/itm70d649edc8f39?pid=COMGFWCYMQDRR2GT&lid=LSTCOMGFWCYMQDRR2GTFDGKMX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_910&otracker=search&otracker1=search&fm=organic&iid=64b5da55-950d-4342-a6ae-fb4c0eb4ea86.COMGFWCYMQDRR2GT.SEARCH&ppt=None&ppn=None&ssid=bxg93r73bk0000001662727169759&qH=312f91285e048e09
94990,"HP Spectre x360 Core i5 11th Gen Intel EVO - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) 13-aw2001TU 2 in 1 Laptop  (13.3 inch, Poseidon Blue, 1.27 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kit6hzk0/computer/y/z/m/hp-original-imafyghukwnstk2g.jpeg?q=70,https://www.flipkart.com/hp-spectre-x360-core-i5-11th-gen-intel-evo-8-gb-32-optane-512-ssd-windows-10-home-13-aw2001tu-2-1-laptop/p/itm9fce88fb5e628?pid=COMFYHGCAH8WH2KH&lid=LSTCOMFYHGCAH8WH2KHVK38YB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_911&otracker=search&otracker1=search&fm=organic&iid=64b5da55-950d-4342-a6ae-fb4c0eb4ea86.COMFYHGCAH8WH2KH.SEARCH&ppt=None&ppn=None&ssid=bxg93r73bk0000001662727169759&qH=312f91285e048e09
34090,"acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/1 TB HDD/Windows 10 Home) A315-23 Notebook  (15.6 inch, Pure Silver, 1.9 Kg)",3.6,132,20,https://rukminim1.flixcart.com/image/416/416/k9re3rk0/computer/z/m/u/acer-original-imafrhdabx3npmfs.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-1-tb-hdd-windows-10-home-a315-23-notebook/p/itmcfdf42e50586b?pid=COMG6DUHDBW9QAHG&lid=LSTCOMG6DUHDBW9QAHGDZIJAK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_38_912&otracker=search&otracker1=search&fm=organic&iid=64b5da55-950d-4342-a6ae-fb4c0eb4ea86.COMG6DUHDBW9QAHG.SEARCH&ppt=None&ppn=None&ssid=bxg93r73bk0000001662727169759&qH=312f91285e048e09
136990,"ASUS ROG Flow Z13 (2022) Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/NA/120 Hz) GZ301ZA-LD049WS Gaming Laptop  (13.4 inch, Black, 1.12 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l4n2oi80/computer/i/g/f/-original-imagfhpzm88zjzyc.jpeg?q=70,https://www.flipkart.com/asus-rog-flow-z13-2022-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-na-120-hz-gz301za-ld049ws-gaming-laptop/p/itm8c19b4ac71842?pid=COMGFYQZCGFWTUG9&lid=LSTCOMGFYQZCGFWTUG9HDFDRQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_913&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGFYQZCGFWTUG9.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
68990,"ASUS TUF Gaming F15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650 Ti/144 Hz) FX506LI-HN279T Gaming Laptop  (15.6 inch, Black Plastic, 2.30 kg)",4.5,854,107,https://rukminim1.flixcart.com/image/416/416/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-144-hz-fx506li-hn279t-laptop/p/itm8bdedba0dbeb6?pid=COMG5QHNHD49JGXG&lid=LSTCOMG5QHNHD49JGXGIDS0QX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_914&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMG5QHNHD49JGXG.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
24943,"HP Pentium Quad Core - (4 GB/1 TB HDD/DOS) 15-BE010TU Laptop  (15.6 inch, SParkling Black, 2.19 kg)",4.1,2948,565,https://rukminim1.flixcart.com/image/416/416/computer/s/n/f/hp-notebook-original-imaepx7gjttjjdn2.jpeg?q=70,https://www.flipkart.com/hp-pentium-quad-core-4-gb-1-tb-hdd-dos-15-be010tu-laptop/p/itmf3s3fxgqrggdc?pid=COMEPRZBAPXN2SNF&lid=LSTCOMEPRZBAPXN2SNFGWJHYG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_915&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMEPRZBAPXN2SNF.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
111390,"DELL XPS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10) XPS 13 9305 Thin and Light Laptop  (13.3 Inch, Platinum Silver, 1.16 KG, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kirr24w0/computer/x/t/w/dell-na-thin-and-light-laptop-original-imafyhm53umy7d4d.jpeg?q=70,https://www.flipkart.com/dell-xps-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-13-9305-thin-light-laptop/p/itm95be27098fd07?pid=COMG3FHBHHVQFVH8&lid=LSTCOMG3FHBHHVQFVH8UD1YOK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_916&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMG3FHBHHVQFVH8.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
62990,"ASUS VivoBook Ultra 17 Ryzen 5 Hexa Core - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) M712UA-AU501TS Thin and Light Laptop  (17.3 inch, Transparent Silver, 2.30 kg, With MS Office)",4.3,189,36,https://rukminim1.flixcart.com/image/416/416/kuh9yfk0/computer/o/w/2/na-thin-and-light-laptop-asus-original-imag7hb9jzrznu3m.jpeg?q=70,https://www.flipkart.com/asus-vivobook-ultra-17-ryzen-5-hexa-core-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-m712ua-au501ts-thin-light-laptop/p/itm8c30929d88354?pid=COMGF8KSHNBHBZAV&lid=LSTCOMGF8KSHNBHBZAVHE9TAO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_917&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGF8KSHNBHBZAV.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
71000,"DELL Inspiron 3505 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Thin and Light Laptop  (15.6 inch, Soft Mint, 1.83 kg, With MS Office)",4.4,76,14,https://rukminim1.flixcart.com/image/416/416/kirr24w0/computer/z/r/b/dell-na-laptop-original-imafyhm5nzfum7jj.jpeg?q=70,https://www.flipkart.com/dell-inspiron-3505-ryzen-7-quad-core-3700u-8-gb-512-gb-ssd-windows-10-home-thin-light-laptop/p/itmffba6016ae61d?pid=COMFY8QXBGN8CZRB&lid=LSTCOMFY8QXBGN8CZRB24R6MK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_918&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMFY8QXBGN8CZRB.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
69290,"ASUS ExpertBook P2 Core i5 10th Gen - (8 GB/1 TB HDD/DOS/2 GB Graphics) ExpertBook P2 P2451FB Thin and Light Laptop  (14 inch, Star Black, 1.60 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kf8kvbk0/computer/3/k/m/asus-original-imafvq36ufg5v9mx.jpeg?q=70,https://www.flipkart.com/asus-expertbook-p2-core-i5-10th-gen-8-gb-1-tb-hdd-dos-2-gb-graphics-p2451fb-thin-light-laptop/p/itm093e541c12d5d?pid=COMFVKZGZJDNEV4Y&lid=LSTCOMFVKZGZJDNEV4Y3OLRTY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_919&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMFVKZGZJDNEV4Y.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
79999,"Lenovo Yoga 6 Ryzen 5 Hexa Core 5500U - (16 GB/1 TB SSD/Windows 11 Home) Yoga 6 Thin and Light Laptop  (13.3 inch, Abyss Blue, 1.31 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kyj0vbk0/computer/2/y/k/yoga-6-13alc6-thin-and-light-laptop-lenovo-original-imagaqmggckwujhs.jpeg?q=70,https://www.flipkart.com/lenovo-yoga-6-ryzen-5-hexa-core-5500u-16-gb-1-tb-ssd-windows-11-home-thin-light-laptop/p/itm901a7befd7050?pid=COMGAQMGTCQW2MB3&lid=LSTCOMGAQMGTCQW2MB3JFP41M&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_920&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGAQMGTCQW2MB3.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
86506,"HP HP Envy Ryzen 7 Octa Core 4700U - (16 GB/1 TB SSD/Windows 10 Home) 13-ay0508au Thin and Light Laptop  (13.3 inch, Nightfall Black, 1.32 Kg, With MS Office)",3.8,4,0,https://rukminim1.flixcart.com/image/416/416/kolsscw0/computer/w/p/g/na-2-in-1-laptop-hp-original-imag3ff2hphu2zmy.jpeg?q=70,https://www.flipkart.com/hp-envy-ryzen-7-octa-core-4700u-16-gb-1-tb-ssd-windows-10-home-13-ay0508au-thin-light-laptop/p/itm4419e369ef6fb?pid=COMG5VYYFDGESDYZ&lid=LSTCOMG5VYYFDGESDYZSDWPBC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_921&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMG5VYYFDGESDYZ.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
189990,"ASUS Zenbook Pro 14 Duo OLED (2022) Touch Panel Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/Intel Integrated Iris Xe) UX8402ZE-M711WS Creator Laptop  (14.5 inch, Tech Black, 1.75 kg kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/m/9/g/-original-imaghrfhqeqntfzz.jpeg?q=70,https://www.flipkart.com/asus-zenbook-pro-14-duo-oled-2022-touch-panel-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-intel-integrated-iris-xe-ux8402ze-m711ws-creator-laptop/p/itm2d41aba790e12?pid=COMGGBGRHDX4EHF8&lid=LSTCOMGGBGRHDX4EHF8VTNP4O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_922&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGGBGRHDX4EHF8.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
167990,"ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro) ExpertBook B9 B9450FA Thin and Light Laptop  (14 inch, Star Black, 0.995 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,https://www.flipkart.com/asus-expertbook-b9-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-pro-b9450fa-thin-light-laptop/p/itm938b596e3b3e7?pid=COMFVKZGHPRR8BKU&lid=LSTCOMFVKZGHPRR8BKU67VJDK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_923&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMFVKZGHPRR8BKU.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
134990,"ASUS Zenbook 14X (2022) Space Edition Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home) UX5401ZAS-KN711WS Thin and Light Laptop  (14 inch, Titanium, 1.40 kg, With MS Office)",4.2,5,2,https://rukminim1.flixcart.com/image/416/416/l30hmkw0/computer/y/r/c/-original-image8cfzz5chjas.jpeg?q=70,https://www.flipkart.com/asus-zenbook-14x-2022-space-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-ux5401zas-kn711ws-thin-light-laptop/p/itm5ff6cd13c140c?pid=COMGDGNF2MQRPDCQ&lid=LSTCOMGDGNF2MQRPDCQTCSA3F&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_924&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGDGNF2MQRPDCQ.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
43090,"DELL Inspiron Ryzen 5 Quad Core 3450U - (8 GB/256 GB SSD/Windows 10) Inspiron 3515 Thin and Light Laptop  (15.6 inch, Carbon, 1.85 kg, With MS Office)",3.9,306,28,https://rukminim1.flixcart.com/image/416/416/ku5ufm80/computer/l/i/u/inspiron-3515-thin-and-light-laptop-dell-original-imag7chq58xfqfga.jpeg?q=70,https://www.flipkart.com/dell-inspiron-ryzen-5-quad-core-3450u-8-gb-256-gb-ssd-windows-10-3515-thin-light-laptop/p/itm257ad565516fb?pid=COMG6D9UFZJMFGHK&lid=LSTCOMG6D9UFZJMFGHKGOF8B6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_925&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMG6D9UFZJMFGHK.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
59990,"Lenovo Thinkbook Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Light Laptop  (15 inch, Mineral Grey, 1.7 kg, With MS Office)",4.2,48,6,https://rukminim1.flixcart.com/image/416/416/ktop5e80/computer/y/q/c/thinkbook-15-thin-and-light-laptop-lenovo-original-imag6zepbmu2bu9f.jpeg?q=70,https://www.flipkart.com/lenovo-thinkbook-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-tb15-itl-g2-thin-light-laptop/p/itmb10d7c4c036b5?pid=COMG6VRPDRDHUPHK&lid=LSTCOMG6VRPDRDHUPHKY5GBMZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_926&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMG6VRPDRDHUPHK.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
54119,"ASUS Vivobook 15 Core i5 11th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home) X515EA-BQ562TS Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",4.5,14,0,https://rukminim1.flixcart.com/image/416/416/kgfg2vk0/computer/e/j/f/asus-vivobook-laptop-original-imafwzf5e8awkm9x.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-core-i5-11th-gen-8-gb-32-optane-512-ssd-windows-10-home-x515ea-bq562ts-laptop/p/itm28fa5f20419fc?pid=COMG667NC23GFRTD&lid=LSTCOMG667NC23GFRTDSXHMTX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_927&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMG667NC23GFRTD.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
33949,"ASUS Vivobook 14 Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-EK103WS Thin and Light Laptop  (14 inch, Star Black, 1.3 kg, With MS Office)",4.3,18,3,https://rukminim1.flixcart.com/image/416/416/kydb3ww0/computer/d/i/r/asus-e410ka-ek103ws-thin-and-light-laptop-asus-original-imagam4kbsnuwttt.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-pentium-quad-core-8-gb-256-gb-ssd-windows-11-home-e410ka-ek103ws-thin-light-laptop/p/itm2c4826e11b915?pid=COMGAM4KYJFTXS75&lid=LSTCOMGAM4KYJFTXS75USTOX3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_928&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGAM4KYJFTXS75.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
44990,"Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop  (14 Inch, Aurora Green, 1.24 kg)",4.3,40,12,https://rukminim1.flixcart.com/image/416/416/l44hyfk0/computer/l/a/w/-original-imagf39qgu4qjmgk.jpeg?q=70,https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm574469227974b?pid=COMGEHP5PNMU4FCT&lid=LSTCOMGEHP5PNMU4FCTCZN4XB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_929&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGEHP5PNMU4FCT.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
62890,"Vaio SE Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NP14V1IN004P Thin and Light Laptop  (14 inch, Red Copper, 1.35 kg, With MS Office)",3.9,87,15,https://rukminim1.flixcart.com/image/416/416/kjvrdzk0/computer/e/p/v/vaio-original-imafzcs5y9dmghmq.jpeg?q=70,https://www.flipkart.com/vaio-se-series-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-np14v1in004p-thin-light-laptop/p/itmb243391b412c9?pid=COMFYHT7FZYTWEPV&lid=LSTCOMFYHT7FZYTWEPVO5BBOD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_930&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMFYHT7FZYTWEPV.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
131990,"ASUS TUF Gaming A17 (2022) Ryzen 7 Octa Core 6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FA777RC-HX027WS Gaming Laptop  (17.3 Inch, Jaeger Gray, 2.60 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l1mh7rk0/computer/x/s/8/fx707zm-hx030ws-gaming-laptop-asus-original-imagd5ftjdgrh2gm.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-a17-2022-ryzen-7-octa-core-6800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fa777rc-hx027ws-laptop/p/itm72adb0e8ecc29?pid=COMGGYY3ZW8QAXZF&lid=LSTCOMGGYY3ZW8QAXZFUMHRUS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_931&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGGYY3ZW8QAXZF.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
60843,"ASUS Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) K513EA-L503WS Laptop  (15.6 inch, Silver, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/v/i/n/vivobook-ultra-k15-k513ea-laptop-asus-original-imagh8fx3vd7essz.jpeg?q=70,https://www.flipkart.com/asus-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-k513ea-l503ws-laptop/p/itmee47e653d6788?pid=COMGGJFM5PUYBPCF&lid=LSTCOMGGJFM5PUYBPCF7DMGVJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_932&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGGJFM5PUYBPCF.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
144500,"ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphics) UX482EG-KA711TS Thin and Light Laptop  (14 inch, Celestial Blue, 1.62 kg, With MS Office)",4.4,64,11,https://rukminim1.flixcart.com/image/416/416/ko0d6kw0/computer/m/w/t/na-thin-and-light-laptop-asus-original-imag2jtuf5fzvsy4.jpeg?q=70,https://www.flipkart.com/asus-zenbook-duo-14-2021-touch-panel-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-2-gb-graphics-ux482eg-ka711ts-thin-light-laptop/p/itm5696b437e396a?pid=COMGF8KSFYZREMHQ&lid=LSTCOMGF8KSFYZREMHQMATP0H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_39_933&otracker=search&otracker1=search&fm=organic&iid=1b8ae8ea-b03e-4a1f-94b7-17924cee3561.COMGF8KSFYZREMHQ.SEARCH&ppt=None&ppn=None&ssid=19y671f65c0000001662727233909&qH=312f91285e048e09
